cid,name,atc,smiles_raw,smiles_sanitized,ts
100015232,benzathine,J01CE08,C1=CC(=CC=C1[C@H]2[C@@H]([C@@]2(CO)C#N)S(=O)(=O)C3=CC=C(C=C3)Cl)Cl,N#CC1(CO)C(c2ccc(Cl)cc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762200190
100015459,metaxalone,,COC1=C(C=C(C=C1)[C@H](CC(=O)N)C2=C(NNC2=O)CC3=CC4=C(C=C3)OCC4)OC,COc1ccc(C(CC(N)=O)c2c(Cc3ccc4c(c3)CCO4)[nH][nH]c2=O)cc1OC,1762200191
100016124,methylene,,CS(=O)(=O)[C@@H]1[C@H]([C@@H]1C2=CC(=CC=C2)Cl)C#N,CS(=O)(=O)C1C(C#N)C1c1cccc(Cl)c1,1762200191
100016230,amiloride,C03DB01,CCS(=O)(=O)[C@@H]1[C@H]([C@H]1N)C2=CC(=CC=C2)Cl,CCS(=O)(=O)C1C(N)C1c1cccc(Cl)c1,1762200192
100016362,pimozide,N05AG02,CCS(=O)(=O)[C@H]1[C@@H]([C@@H]1C2=CC=C(C=C2)Cl)CO,CCS(=O)(=O)C1C(CO)C1c1ccc(Cl)cc1,1762200192
100016533,betamethasone,,C[C@H](C(=O)NC1=CC(=C(C=C1OC)Cl)OC)N(C2=CC(=CC=C2)Cl)S(=O)(=O)C,COc1cc(NC(=O)C(C)N(c2cccc(Cl)c2)S(C)(=O)=O)c(OC)cc1Cl,1762200193
100016850,fluorescein,S01JA01,C[C@@H](C(=O)NCCSCC1=CC=CO1)N(C2=C(C=CC(=C2)Cl)OC)S(=O)(=O)C,COc1ccc(Cl)cc1N(C(C)C(=O)NCCSCc1ccco1)S(C)(=O)=O,1762200193
100016886,5-aza-2'-deoxycytidine,L01BC08,CCOC(=O)C1CCN(CC1)C(=O)[C@H](C)N(C2=C(C=CC(=C2)Cl)OC)S(=O)(=O)C,CCOC(=O)C1CCN(C(=O)C(C)N(c2cc(Cl)ccc2OC)S(C)(=O)=O)CC1,1762200194
100017358,SonoVue,V08DA05,C1CCC(C1)OC2=CC=C(C=C2)NC(=O)C3=CC4=C(O3)C=CC5=CC=CC=C54,O=C(Nc1ccc(OC2CCCC2)cc1)c1cc2c(ccc3ccccc32)o1,1762200194
100018140,estramustine,L01XX11,C1C(CC1O)[C@H](C2=CC=CS2)NC(=O)C3=CC(=O)NC4=C3C=CC(=C4)F,O=C(NC(c1cccs1)C1CC(O)C1)c1cc(=O)[nH]c2cc(F)ccc12,1762200195
100019090,megestrol,G03AC05,C[C@@H]1CC=CC[C@H]1COC(=O)[C@H]2CCC=CC2,CC1CC=CCC1COC(=O)C1CC=CCC1,1762200196
100020585,choline,R03DA02,CCOC1=C(C=C(C=C1)CNC(=O)C2=CC(=C(C=C2)NS(=O)(=O)C)C)OCC,CCOc1ccc(CNC(=O)c2ccc(NS(C)(=O)=O)c(C)c2)cc1OCC,1762200196
100020969,clocortolone,D07AB21,COC1=CC=CC=C1CCCNC(=O)C2=CC=CC=C2SCC3=CC=CC=C3,COc1ccccc1CCCNC(=O)c1ccccc1SCc1ccccc1,1762200197
100021800,betamethasone,,CC1CCN(CC1)S(=O)(=O)C2=CC(=C(C=C2)C)C(=O)NCCCC3=CC=C(C=C3)OC,COc1ccc(CCCNC(=O)c2cc(S(=O)(=O)N3CCC(C)CC3)ccc2C)cc1,1762200197
100021945,methenamine,,CC1CCN(CC1)S(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)N[C@H](C)C3=C(C=CC(=C3)C)C,Cc1ccc(C)c(C(C)NC(=O)c2cc(S(=O)(=O)N3CCC(C)CC3)ccc2Cl)c1,1762200198
100022258,hydrocodone,R05DA03,CCC1=CC=C(C=C1)[C@@H]2[C@@H]([C@]2(COCC)C(=S)N)S(=O)(=O)C3=CC=C(C=C3)Cl,CCOCC1(C(N)=S)C(c2ccc(CC)cc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762200198
100022318,gold,M01CB01,CC[C@@H](C1=C(C=C(C=C1)C)C)NC(=O)CCCN(C2=CC3=C(C=C2)OCO3)S(=O)(=O)C,CCC(NC(=O)CCCN(c1ccc2c(c1)OCO2)S(C)(=O)=O)c1ccc(C)cc1C,1762200199
100022502,procaine,J01CE09,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@@H]([C@@]2(CN)NC(=O)OC(C)(C)C)C3=CC=C(C=C3)F,Cc1ccc(S(=O)(=O)C2C(c3ccc(F)cc3)C2(CN)NC(=O)OC(C)(C)C)cc1,1762200199
100023703,ogen,,C1C[C@@H](O[C@H]1C2=CC(=CC(=C2)F)F)C(=O)O,O=C(O)C1CCC(c2cc(F)cc(F)c2)O1,1762200200
100023897,molindone,N05AE02,C[C@H](C(=O)N(C)CC1=NC(=NO1)C2=CC(=CC=C2)Br)OC3=CC=C(C=C3)F,CC(Oc1ccc(F)cc1)C(=O)N(C)Cc1nc(-c2cccc(Br)c2)no1,1762200200
100023925,Fe(III,,CC1(C[C@@H](C2=CC=CC=C2O1)NC(=O)C3=C4C(=CS3)OCCO4)C,CC1(C)CC(NC(=O)c2scc3c2OCCO3)c2ccccc2O1,1762200201
100023926,lanthanum,,CC1=CC(=CC(=C1Cl)C)O[C@@H](C)C(=O)N2CCC3=C2C=CC(=C3)S(=O)(=O)N(C)C,Cc1cc(OC(C)C(=O)N2CCc3cc(S(=O)(=O)N(C)C)ccc32)cc(C)c1Cl,1762200201
100023951,samarium,,COC1=CC(=CC(=C1OC)OC)C(=O)C2=COC3=C2C=CC(=C3)O,COc1cc(C(=O)c2coc3cc(O)ccc23)cc(OC)c1OC,1762200202
100023954,silver,D08AL30,CC1=CC(=CC(=C1Cl)C)O[C@@H](C)C(=O)NCCCC2=CC=C(C=C2)F,Cc1cc(OC(C)C(=O)NCCCc2ccc(F)cc2)cc(C)c1Cl,1762200203
100023957,technetium-99m,,CC1=C(C(=NN1[C@@H](C)CC(=O)N2CC3=C(C2)N=C(N(C3=O)C)C)C)C(=O)C,CC(=O)c1c(C)nn(C(C)CC(=O)N2Cc3nc(C)n(C)c(=O)c3C2)c1C,1762200203
100023976,chromium,,CC1=CC(=CC(=C1Cl)C)O[C@H](C)C(=O)N[C@H](C)COC2=CC=C(C=C2)OC,COc1ccc(OCC(C)NC(=O)C(C)Oc2cc(C)c(Cl)c(C)c2)cc1,1762200204
100023978,copper,,CC1=CC(=CC(=C1Cl)C)O[C@H](C)C(=O)N[C@@H](C)COC2=CC=C(C=C2)OC,COc1ccc(OCC(C)NC(=O)C(C)Oc2cc(C)c(Cl)c(C)c2)cc1,1762200204
100023982,gadolinium,,COC1=C(C2=C(C=C1)[C@@H]3N(C2=O)CC(=O)N3CC(=O)O)OC,COc1ccc2c(c1OC)C(=O)N1CC(=O)N(CC(=O)O)C21,1762200205
100023993,yttrium,,C1=CC(=CC=C1C(=O)N)N2C(=O)[C@@H](NC2=O)CC(=O)O,NC(=O)c1ccc(N2C(=O)NC(CC(=O)O)C2=O)cc1,1762200205
100023994,zinc,,CC1=CC(=CC(=C1Cl)C)O[C@H](C)C(=O)NCCCC2=CC(=CC=C2)OC(C)C,Cc1cc(OC(C)C(=O)NCCCc2cccc(OC(C)C)c2)cc(C)c1Cl,1762200206
100024087,selenium,D01AE13,COC1=CC=CC=C1CCN2C(=O)[C@@H](NC2=O)CCC(=O)O,COc1ccccc1CCN1C(=O)NC(CCC(=O)O)C1=O,1762200207
100024414,barium,,CC(C)(C)OC(=O)NCC1=NC=C(C=N1)C(F)(F)F,CC(C)(C)OC(=O)NCc1ncc(C(F)(F)F)cn1,1762200208
100024424,zinc,A12CB01,CC(C)(C)NC1=NC=C(C=N1)C(F)(F)F,CC(C)(C)Nc1ncc(C(F)(F)F)cn1,1762200209
100024450,potassium,,CN(C)C1=NC(=C(S1)C#C)C(F)(F)F,C#Cc1sc(N(C)C)nc1C(F)(F)F,1762200209
100024642,TlCl,,CC[C@@H](C1=CC(=C(C=C1)OC)OC)NC(=O)CCCOC2=CC=C(C=C2)Cl,CCC(NC(=O)CCCOc1ccc(Cl)cc1)c1ccc(OC)c(OC)c1,1762200210
100024706,Triphasil,,CC(C)OC1=C(C=C(C=C1)CNC(=O)CCCOC2=CC=C(C=C2)OC)OC,COc1ccc(OCCCC(=O)NCc2ccc(OC(C)C)c(OC)c2)cc1,1762200210
100024748,glucose,,CC1=CC=C(C=C1)OC[C@H](C)NC(=O)CCCOC2=CC=C(C=C2)OC,COc1ccc(OCCCC(=O)NC(C)COc2ccc(C)cc2)cc1,1762200211
100024841,iodide,,CN(CC1=NC(=NO1)C2=CC(=CC=C2)OC)C(=O)CCCOC3=CC=C(C=C3)OC,COc1ccc(OCCCC(=O)N(C)Cc2nc(-c3cccc(OC)c3)no2)cc1,1762200211
100025419,clodronate,M05BA02,CC[C@H](C(=O)N[C@@H](C)COC1=CC=C(C=C1)C)OC2=CC=C(C=C2)OC,CCC(Oc1ccc(OC)cc1)C(=O)NC(C)COc1ccc(C)cc1,1762200212
100025959,Prussian,V03AB31,COC(=O)N1CCCC[C@H]1C(=O)NCC2=NN=C3N2C=CC=C3,COC(=O)N1CCCCC1C(=O)NCc1nnc2ccccn12,1762200212
100027304,HMDP,,CC(C)N1C2=CC=CC=C2N=C1NNC(=O)C,CC(=O)NNc1nc2ccccc2n1C(C)C,1762200213
100027400,pizotifen,N02CX01,CC1=CN=C(C=N1)C(=O)N2CCC[C@@H](C2)C3=NC(=NO3)C4=CC=CC=C4,Cc1cnc(C(=O)N2CCCC(c3nc(-c4ccccc4)no3)C2)cn1,1762200213
100027661,isosorbide-5-mononitrate,C01DA14,CC1=CC(=CC(=C1Br)C)OCC(=O)NCCCC2=CC=CC=C2Cl,Cc1cc(OCC(=O)NCCCc2ccccc2Cl)cc(C)c1Br,1762200214
100027991,desmopressin,H01BA02,CC1=CC(=NC(=O)N1CC(=O)N[C@@H](C)C2=NC(=NO2)C3=CC=CC=N3)C,Cc1cc(C)n(CC(=O)NC(C)c2nc(-c3ccccn3)no2)c(=O)n1,1762200215
100027993,conjugated,G03CA57,C1CC[C@@H]([C@H](C1)N)NC[C@@H]2CCCO2,NC1CCCCC1NCC1CCCO1,1762200215
100028332,propoxyphene,,CC1=CN=C(C=N1)C(=O)N[C@H](C2CC(C2)O)C3=CN=C(C=C3)OC,COc1ccc(C(NC(=O)c2cnc(C)cn2)C2CC(O)C2)cn1,1762200216
100028486,lithium,N05AN01,C1CC[C@H]([C@@H](C1)N)N[C@@H]2CCCC[C@@H]2OCC3=CC=CC=C3,NC1CCCCC1NC1CCCCC1OCc1ccccc1,1762200216
100029089,chlorhexidine,,CN(C)C1=NC(=C2N1C=CC=C2)CO,CN(C)c1nc(CO)c2ccccn12,1762200217
100030623,dexrazoxane,V03AF02,CC1=CC(=C(C(=C1)OCC(=O)N2CCN(CC2)C3=CC=CC=C3OC)C)C,COc1ccccc1N1CCN(C(=O)COc2cc(C)cc(C)c2C)CC1,1762200217
100031072,carbimazole,H03BB01,C1=CC=C(C=C1)COC2=CC=CC(=C2)C(=O)NCCCC3=CC=C(C=C3)Cl,O=C(NCCCc1ccc(Cl)cc1)c1cccc(OCc2ccccc2)c1,1762200218
100031264,paraldehyde,N05CC05,CCCOC1=CC=C(C=C1)C(=O)N[C@H]2CC(OC3=C2C=C(C=C3)OC)(C)C,CCCOc1ccc(C(=O)NC2CC(C)(C)Oc3ccc(OC)cc32)cc1,1762200219
100031378,fludrocortisone,H02AA02,CC(C)C1=CC=C(C=C1)CCCNC(=O)C2=CC=C(C=C2)OC(C)C,CC(C)Oc1ccc(C(=O)NCCCc2ccc(C(C)C)cc2)cc1,1762200219
100031477,metipranolol,S01ED04,CC[C@H](C1=CC(=C(C=C1)OC)OC)NC(=O)C2=CC=CC=C2OCC3=CC=CC=C3,CCC(NC(=O)c1ccccc1OCc1ccccc1)c1ccc(OC)c(OC)c1,1762200220
100032169,articaine,N01BB08,C[C@H](C(=O)N[C@@H]1CC(OC2=CC=CC=C12)(C)C)OC3=CC4=CC=CC=C4C=C3,CC(Oc1ccc2ccccc2c1)C(=O)NC1CC(C)(C)Oc2ccccc21,1762200220
100032281,Protirelin,H01AB01,CN1C=C(C=N1)[C@H](C2CC(C2)O)NC(=O)C3=CC=CC=C3SC,CSc1ccccc1C(=O)NC(c1cnn(C)c1)C1CC(O)C1,1762200221
100032603,clindamycin,,CC(C)CN1C=NC=C1CNC(=O)[C@@H](C2=CC(=CC=C2)Cl)O,CC(C)Cn1cncc1CNC(=O)C(O)c1cccc(Cl)c1,1762200221
100032797,clobetasol,D07AD01,CC1=CC(=C(C=C1)C)O[C@@H](C)C(=O)NCC2=CC(=C(C=C2)OC(C)C)OC,COc1cc(CNC(=O)C(C)Oc2cc(C)ccc2C)ccc1OC(C)C,1762200222
100032800,Asp-Tyr(SO3H)-Met-Gly-Trp-Met-Asp-Phe-NH2,V04CC03,CC1=CC(=C(C=C1)C)O[C@@H](C)C(=O)N[C@@H](C)C2=CC=C(C=C2)C(C)(C)C,Cc1ccc(C)c(OC(C)C(=O)NC(C)c2ccc(C(C)(C)C)cc2)c1,1762200222
100034312,oxcarbazepine,N03AF02,CC[C@@H](C1CC(C1)O)NC(=O)CCC(F)(F)F,CCC(NC(=O)CCC(F)(F)F)C1CC(O)C1,1762200223
100036339,etomidate,N01AX07,CC1=CC=CC=C1[C@@H]2CCN(CCS2)C(=O)C3=CC(=NN3)C4=CC=C(C=C4)F,Cc1ccccc1C1CCN(C(=O)c2cc(-c3ccc(F)cc3)n[nH]2)CCS1,1762200223
100036523,gonadorelin,H01CA01,CC1=CC=C(C=C1)CC(=O)N[C@@H](C)COC2=CC=C(C=C2)C,Cc1ccc(CC(=O)NC(C)COc2ccc(C)cc2)cc1,1762200224
100036811,dobutamine,C01CA07,CCN(CC1=NC(=NO1)C2=CC=CS2)C(=O)CCC3=CC(=C(C=C3)OC)OC,CCN(Cc1nc(-c2cccs2)no1)C(=O)CCc1ccc(OC)c(OC)c1,1762200224
100037392,halofantrine,P01BX01,CCC1=CC=CC=C1O[C@H](C)C(=O)N[C@H](C)C2=CC(=C(C=C2)C)C,CCc1ccccc1OC(C)C(=O)NC(C)c1ccc(C)c(C)c1,1762200225
100037720,pentosan,C05BA04,CC1=CC(=C(C(=C1)O[C@H](C)C(=O)N[C@H]2CC(OC3=C2C=CC(=C3)OC)(C)C)C)C,COc1ccc2c(c1)OC(C)(C)CC2NC(=O)C(C)Oc1cc(C)cc(C)c1C,1762200226
100038904,carboplatin,L01XA02,CC1=NN=C(O1)CNC(=O)[C@@H]2CCCCN2C(=O)OC,COC(=O)N1CCCCC1C(=O)NCc1nnc(C)o1,1762200226
100039042,bezafibrate,C10AB02,CN1C(=CC=N1)[C@@H](COC)NC(=O)C2=CC3=C(C=C2)NC(=O)C(=O)N3,COCC(NC(=O)c1ccc2[nH]c(=O)c(=O)[nH]c2c1)c1ccnn1C,1762200227
100039507,rimexolone,H02AB12,CC[C@H](C1=CC(=C(C=C1)OC)OC)NC(=O)[C@@H](CC)OC2=CC3=CC=CC=C3C=C2,CCC(Oc1ccc2ccccc2c1)C(=O)NC(CC)c1ccc(OC)c(OC)c1,1762200227
100039524,stiripentol,N03AX17,CC[C@@H](C1=CC=NN1C)NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3OC,CCC(NC(=O)c1ccc(-c2ccccc2OC)cc1)c1ccnn1C,1762200228
100039764,vecuronium,M03AC03,CN(C[C@@H]1CCCCO1)C(=O)C2=C(C=C(C=N2)F)F,CN(CC1CCCCO1)C(=O)c1ncc(F)cc1F,1762200229
100039860,nabilone,A04AD11,CC[C@@H](C(=O)N[C@@H]1CC(OC2=C1C=CC(=C2)C)(C)C)OC3=CC=CC(=C3C)C,CCC(Oc1cccc(C)c1C)C(=O)NC1CC(C)(C)Oc2cc(C)ccc21,1762200229
100040159,permethrin,P03AC04,CC[C@H](C(=O)N[C@H]1CC(OC2=CC=CC=C12)(C)C)SC3=CC=C(C=C3)Cl,CCC(Sc1ccc(Cl)cc1)C(=O)NC1CC(C)(C)Oc2ccccc21,1762200230
100040632,pirfenidone,,CN(CCCNC(=O)C1CCN(CC1)CC2=CC=C(C=C2)Cl)C3=CC=CC=C3,CN(CCCNC(=O)C1CCN(Cc2ccc(Cl)cc2)CC1)c1ccccc1,1762200230
100040703,pinaverium,A03AX04,CN(CCCNC(=O)C1CCN(CC1)CC2=C(C=CC=C2Cl)Cl)C3=CC=CC=C3,CN(CCCNC(=O)C1CCN(Cc2c(Cl)cccc2Cl)CC1)c1ccccc1,1762200231
100040973,desogestrel,G03AC09,CC(C)NC(=O)C1=CC=CC=C1NC(=O)CCCN2C(=O)C3=CC=CC=C3S2(=O)=O,CC(C)NC(=O)c1ccccc1NC(=O)CCCN1C(=O)c2ccccc2S1(=O)=O,1762200231
100040976,Implanon,G03AC08,CC(C)[C@@H](C1=NC=NN1C)NC(=O)C2=NC(=O)C3=CC=CC=C3N2,CC(C)C(NC(=O)c1nc(=O)c2ccccc2[nH]1)c1ncnn1C,1762200232
100041317,acitretin,D05BB02,C1CCCN(CC1)CC(=O)N[C@H](CC2=CC=CC=C2)C3CC(C3)O,O=C(CN1CCCCCC1)NC(Cc1ccccc1)C1CC(O)C1,1762200232
100041684,nitazoxanide,P01AX11,CC1=CC=C(C=C1)OC[C@@H](C)NC(=O)CCCN2C3=CC=CC4=C3C(=CC=C4)C2=O,Cc1ccc(OCC(C)NC(=O)CCCN2C(=O)c3cccc4cccc2c34)cc1,1762200233
100041693,sufentanil,N01AH03,CC1=CC2=C(C=C1)OC(C[C@H]2NC(=O)CCCN3C4=CC=CC5=C4C(=CC=C5)C3=O)(C)C,Cc1ccc2c(c1)C(NC(=O)CCCN1C(=O)c3cccc4cccc1c34)CC(C)(C)O2,1762200233
100041744,valrubicin,L01DB09,CCN(CC1=NC(=NO1)C2=CC=CS2)C(=O)CCCN3C4=CC=CC5=C4C(=CC=C5)C3=O,CCN(Cc1nc(-c2cccs2)no1)C(=O)CCCN1C(=O)c2cccc3cccc1c23,1762200234
100041774,acarbose,A10BF01,CCOC1=CC=CC=C1C(=O)N2CC[C@@H](SCC2)C3=CC=CS3,CCOc1ccccc1C(=O)N1CCSC(c2cccs2)CC1,1762200234
100041781,torasemide,C03CA04,CCC1=CC2=C(C=C1)N(S(=O)(=O)C3=CC=CC=C32)CC(=O)N[C@H](C)C4=C(C=CC(=C4)C)C,CCc1ccc2c(c1)-c1ccccc1S(=O)(=O)N2CC(=O)NC(C)c1cc(C)ccc1C,1762200235
100042113,desflurane,N01AB07,CNC(=O)C[C@H]1C(=O)NCCN1C(=O)C2=C(C=C(C=C2)Cl)O,CNC(=O)CC1C(=O)NCCN1C(=O)c1ccc(Cl)cc1O,1762200236
100042395,Westcort,,C[C@H](C(=O)NCC1=NC(=NO1)C2=CC=CS2)OC3=CC=CC=C3OC,COc1ccccc1OC(C)C(=O)NCc1nc(-c2cccs2)no1,1762200236
100042615,Supremon,L02AE01,CCOC1=CC=C(C=C1)CCCNC(=O)[C@H](C)OC2=CC(=C(C=C2)C)C,CCOc1ccc(CCCNC(=O)C(C)Oc2ccc(C)c(C)c2)cc1,1762200237
100042955,misoprostol,A02BB01,CC(C)[C@@H](C1=NC=CN1C)NC2=NC=NC=N2,CC(C)C(Nc1ncncn1)c1nccn1C,1762200237
100044563,lodoxamide,,CCC1=C(N(N=C1C)CC(=O)N[C@@H]2CC(=O)N(C2)C3=CC=CC=C3OC)C,CCc1c(C)nn(CC(=O)NC2CC(=O)N(c3ccccc3OC)C2)c1C,1762200238
100044564,lodoxamide,S01GX05,CCOC(=O)C1=CC(=C(C=C1)NC(=O)CCCN(C2=CC=CC(=C2)C)S(=O)(=O)C)C,CCOC(=O)c1ccc(NC(=O)CCCN(c2cccc(C)c2)S(C)(=O)=O)c(C)c1,1762200238
100045469,sodium,,CC1=C(C=CC=C1Cl)C(=O)NC(C)(C)C#N,Cc1c(Cl)cccc1C(=O)NC(C)(C)C#N,1762200239
100047319,atracurium,M03AC04,C[C@H]1CCCC[C@@H]1N(C)C(=O)C2=CC3=C(C=C2)C(=O)O[C@@H](C3)C4=CC=CC=C4,CC1CCCCC1N(C)C(=O)c1ccc2c(c1)CC(c1ccccc1)OC2=O,1762200239
100047320,cisatracurium,M03AC11,CCOC(=O)C1=CC(=C(C=C1)C)NC(=O)C2=CC(=CC=C2)OCC(=C)C,C=C(C)COc1cccc(C(=O)Nc2cc(C(=O)OCC)ccc2C)c1,1762200240
100047419,cefuroxime,,CC[C@H](C1=C(C=C(C=C1)C)C)NC(=O)C2=CC(=CC=C2)OCC(=C)C,C=C(C)COc1cccc(C(=O)NC(CC)c2ccc(C)cc2C)c1,1762200240
100047471,butoconazole,G01AF15,CC(C)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2SCC=C,C=CCSc1ccccc1C(=O)Nc1ccc(C(C)C)cc1,1762200241
100047528,nicorandil,C01DX16,CC1(C[C@@](CCO1)(CCNC(=O)C2=CC=CN2)C3=CC=CC=C3)C,CC1(C)CC(CCNC(=O)c2ccc[nH]2)(c2ccccc2)CCO1,1762200241
100047640,naftifine,D01AE22,C1CC(=O)N(C1)CCN2CCCN3C(=CC(=N3)[C@H](C4CC4)O)C2,O=C1CCCN1CCN1CCCn2nc(C(O)C3CC3)cc2C1,1762200242
100047725,Goserelin,L02AE03,CCN1C(=NC=N1)[C@H](C)NC(=O)C2=CC=CC(=C2)C(=O)C,CCn1ncnc1C(C)NC(=O)c1cccc(C(C)=O)c1,1762200242
100050294,nedocromil,R01AC07,CC1(C[C@@H](C2=CC=CC=C2O1)NC(=O)C3=CC=C(C=C3)CS(=O)(=O)N4CCCCC4)C,CC1(C)CC(NC(=O)c2ccc(CS(=O)(=O)N3CCCCC3)cc2)c2ccccc2O1,1762200243
100050614,cefotetan,J01DC05,CC1=C(C=NO1)C(=O)N[C@@H](C2CC(C2)O)C3=CN=C(C=C3)OC,COc1ccc(C(NC(=O)c2cnoc2C)C2CC(O)C2)cn1,1762200244
100051263,alfentanil,N01AH02,CC1=C(C=CC=C1[N+](=O)[O-])N(CC(=O)NC2=CC3=C(C=C2)OCO3)S(=O)(=O)C,Cc1c(N(CC(=O)Nc2ccc3c(c2)OCO3)S(C)(=O)=O)cccc1[N+](=O)[O-],1762200244
100051577,miglitol,A10BF02,CS(=O)(=O)N(CC(=O)NCC1=CC=CC=C1Cl)C2=CC=C(C=C2)C(F)(F)F,CS(=O)(=O)N(CC(=O)NCc1ccccc1Cl)c1ccc(C(F)(F)F)cc1,1762200245
100051634,miglustat,A16AX06,CC1=CC(=CC=C1)CCCNC(=O)CN(C2=CC=C(C=C2)C(F)(F)F)S(=O)(=O)C,Cc1cccc(CCCNC(=O)CN(c2ccc(C(F)(F)F)cc2)S(C)(=O)=O)c1,1762200245
100052421,prednicarbate,D07AC18,CCOC1=CC=CC=C1CNC(=O)CN(C2=C(C=C(C=C2)F)F)S(=O)(=O)C,CCOc1ccccc1CNC(=O)CN(c1ccc(F)cc1F)S(C)(=O)=O,1762200246
100054158,mebrofenin,,CC1=CN=C(C=N1)C(=O)N[C@H](C2CC(C2)O)C3=CC=CC=N3,Cc1cnc(C(=O)NC(c2ccccn2)C2CC(O)C2)cn1,1762200247
100054313,iloprost,B01AC11,C[C@@H](C(=O)NCCCN1CCOCC1)N(C2=CC=CC(=C2)C(F)(F)F)S(=O)(=O)C,CC(C(=O)NCCCN1CCOCC1)N(c1cccc(C(F)(F)F)c1)S(C)(=O)=O,1762200248
100054331,fosfomycin,,CC1=CC(=C(C=C1)C)[C@@H](C)NC(=O)[C@H](C)N(C2=CC=CC(=C2)C(F)(F)F)S(=O)(=O)C,Cc1ccc(C)c(C(C)NC(=O)C(C)N(c2cccc(C(F)(F)F)c2)S(C)(=O)=O)c1,1762200249
100054373,Octreotide,H01CB02,C[C@@H](C(=O)N[C@H]1CCCC2=CC=CC=C12)N(C3=CC=CC(=C3)C(F)(F)F)S(=O)(=O)C,CC(C(=O)NC1CCCc2ccccc21)N(c1cccc(C(F)(F)F)c1)S(C)(=O)=O,1762200250
100054454,simvastatin,C10AA01,C[C@@H](C(=O)NC1=CC(=CC=C1)OC)N(C2=C(C=CC(=C2)OC)OC)S(=O)(=O)C,COc1cccc(NC(=O)C(C)N(c2cc(OC)ccc2OC)S(C)(=O)=O)c1,1762200250
100054547,cefpodoxime,J01DD13,C1CN(C[C@@]1(C2=CC=CC=C2)O)C(=O)CC3=CC(=CC=C3)F,O=C(Cc1cccc(F)c1)N1CCC(O)(c2ccccc2)C1,1762200251
100054688,clarithromycin,J01FA09,CC1=CC(=CC=C1)CCCNC(=O)[C@@H](C)N(C2=C(C=CC(=C2)OC)OC)S(=O)(=O)C,COc1ccc(OC)c(N(C(C)C(=O)NCCCc2cccc(C)c2)S(C)(=O)=O)c1,1762200251
100054786,treprostinil,B01AC21,CCC1=CC=CC=C1NC(=O)[C@H](C)N(C2=CC(=C(C=C2)OC)OC)S(=O)(=O)C,CCc1ccccc1NC(=O)C(C)N(c1ccc(OC)c(OC)c1)S(C)(=O)=O,1762200252
100054808,loteprednol,S01BA14,C[C@@H](C(=O)NC1=CC=C(C=C1)OC)N(C2=CC(=C(C=C2)OC)OC)S(=O)(=O)C,COc1ccc(NC(=O)C(C)N(c2ccc(OC)c(OC)c2)S(C)(=O)=O)cc1,1762200252
100054840,atomoxetine,N06BA09,C[C@H](C(=O)NC1=CC=C(C=C1)C(=O)OC)N(C2=CC(=C(C=C2)OC)OC)S(=O)(=O)C,COC(=O)c1ccc(NC(=O)C(C)N(c2ccc(OC)c(OC)c2)S(C)(=O)=O)cc1,1762200253
100054949,NSC,,CC1=CC(=O)C=C(O1)C(=O)N[C@@H](C2CC(C2)O)C3=CC4=CC=CC=C4N=C3,Cc1cc(=O)cc(C(=O)NC(c2cnc3ccccc3c2)C2CC(O)C2)o1,1762200253
100055331,moexiprilat,,CC1=CC(=C(C=C1)C)[C@@H](C)NC(=O)[C@@H](C)N(C2=CC(=CC(=C2)Cl)Cl)S(=O)(=O)C,Cc1ccc(C)c(C(C)NC(=O)C(C)N(c2cc(Cl)cc(Cl)c2)S(C)(=O)=O)c1,1762200254
100055466,Gd-DTPA,V08CA01,CCC1=CC=C(C=C1)N([C@@H](C)C(=O)NC2=CC=C(C=C2)Br)S(=O)(=O)C,CCc1ccc(N(C(C)C(=O)Nc2ccc(Br)cc2)S(C)(=O)=O)cc1,1762200255
100055480,milnacipran,N06AX17,CCC1=CC=C(C=C1)N([C@H](C)C(=O)NC2=CC=CC=C2OCC)S(=O)(=O)C,CCOc1ccccc1NC(=O)C(C)N(c1ccc(CC)cc1)S(C)(=O)=O,1762200255
100056338,fosphenytoin,N03AB05,CCCN1C=NN=C1[C@@H](C)NC(=O)CN2C=NN=N2,CCCn1cnnc1C(C)NC(=O)Cn1cnnn1,1762200256
100056959,ranolazine,C01EB18,CC1=CC(=C(C=C1)OC)N([C@H](C)C(=O)N[C@@H]2CC(OC3=CC=CC=C23)(C)C)S(=O)(=O)C,COc1ccc(C)cc1N(C(C)C(=O)NC1CC(C)(C)Oc2ccccc21)S(C)(=O)=O,1762200256
100057166,Photofrin,,CC1=CC=C(C=C1)CNC(=O)[C@@H](C)N(C2=CC(=C(C=C2)C)Cl)S(=O)(=O)C,Cc1ccc(CNC(=O)C(C)N(c2ccc(C)c(Cl)c2)S(C)(=O)=O)cc1,1762200257
100057469,imiquimod,D06BB10,C1COC2=C1C=C(C=C2)[C@@H](C3CC(C3)O)NC(=O)C4=CC=CN4,O=C(NC(c1ccc2c(c1)CCO2)C1CC(O)C1)c1ccc[nH]1,1762200257
